ID,SampleID,StartTimeUTC,EndTimeUTC,StartTimeLocal,EndTimeLocal,TCcounts,TCmass,TCconc,AE33_BC6,AE33_ValidData,AE33_b,OC,EC,CO2,Volume,Chamber,SetupID,a1,b1,c1,d1,e1,f1,a2,b2,c2,d2,e2,f2
5391,5456,2022-11-02 18:00:00,2022-11-02 19:00:00,2022-11-02 21:00:00,2022-11-02 22:00:00,211.11,3639.59,3673,1090,100,1,2583,1090,411.4,990.81,1,24,409.691584950893,-0.0238515624883936,0.00025480637250384,-0.00000305328210224936,0.0000000129562684218928,-0.000000000017394713931279,409.329154505286,0.0092642949851508,0.000117594477312051,-0.00000156673590032816,0.0000000062135318931901,-0.0000000000078939406215974
5392,5457,2022-11-02 19:00:00,2022-11-02 20:00:00,2022-11-02 22:00:00,2022-11-02 23:00:00,181.92,3114.48,3141,905,100,1,2236,905,410.66,991.65,2,24,403.53775905642,-0.0080051076614288,0.0000752149291076412,-0.00000137567512591747,0.00000000670683042309985,-0.00000000000936629879631936,407.606723821276,0.0242517834450346,-0.0000583329767683708,-0.00000045242176377661,0.00000000283998706726694,-0.00000000000394145769943008
5393,5458,2022-11-02 20:00:00,2022-11-02 21:00:00,2022-11-02 23:00:00,2022-11-03 00:00:00,180.64,3114.17,3143,867,100,1,2276,867,410.71,990.97,1,24,410.663003542856,-0.0258696412690599,0.000320230592938566,-0.00000378126558985283,0.0000000154393968779126,-0.000000000020097039011974,408.96454148792,0.0145885239727702,0.00000833018721866835,-0.000000902001525600089,0.00000000438334964935557,-0.000000000005937261144879
5394,5459,2022-11-02 21:00:00,2022-11-02 22:00:00,2022-11-03 00:00:00,2022-11-03 01:00:00,158.17,2707.83,2729,679,100,1,2050,679,409.59,992.23,2,24,402.985426814694,-0.0314413976108502,0.000554390891918709,-0.00000502670227039064,0.0000000182224906990978,-0.0000000000222372721506279,407.266434391984,0.0197232871306631,0.0000241903227592281,-0.000000972690215709536,0.00000000357443005241558,-0.0000000000034643185210168
5395,5460,2022-11-02 22:00:00,2022-11-02 23:00:00,2022-11-03 01:00:00,2022-11-03 02:00:00,151.27,2607.89,2632,562,100,1,2070,562,408.84,990.92,1,24,409.305377110685,-0.00429872822397904,-0.000114062866112809,-0.000000427431300633248,0.0000000043787144437557,-0.00000000000693921664183763,407.582115256358,0.00129853122883938,0.000153032876898039,-0.00000139112572662416,0.00000000427130455239133,-0.00000000000408686171979984
5396,5461,2022-11-02 23:00:00,2022-11-03 00:00:00,2022-11-03 02:00:00,2022-11-03 03:00:00,115.16,1971.54,1988,469,100,1,1519,469,407.05,991.84,2,24,401.940991096682,-0.0339639075249509,0.000549547556380952,-0.00000462644282846222,0.0000000157855845199856,-0.0000000000182150078618642,404.997997627776,0.0264561704684409,-0.000147342270517798,0.0000000242300127943378,0.00000000166670328232812,-0.00000000000272369851263467
5397,5462,2022-11-03 00:00:00,2022-11-03 01:00:00,2022-11-03 03:00:00,2022-11-03 04:00:00,124.27,2142.35,2162,473,100,1,1689,473,407.65,990.91,1,24,408.148406917811,-0.0232635298307044,0.000258475866821863,-0.0000032217182851871,0.0000000131771671007858,-0.000000000016943625927386,405.820444905003,0.00854501985213935,0.000116296808477124,-0.00000158212673417414,0.00000000607992556623467,-0.00000000000726718798223147
5398,5463,2022-11-03 01:00:00,2022-11-03 02:00:00,2022-11-03 04:00:00,2022-11-03 05:00:00,121.19,2074.78,2095,438,100,1,1657,438,405.84,990.43,2,24,400.086542325272,-0.0197702532367056,0.000300358639871925,-0.00000295854671278888,0.0000000111952060831213,-0.0000000000137616220425388,403.161709426726,0.0156485236312687,0.0000791077055369745,-0.00000140844822128681,0.00000000555082190270296,-0.00000000000651922252085888
5399,5464,2022-11-03 02:00:00,2022-11-03 03:00:00,2022-11-03 05:00:00,2022-11-03 06:00:00,124.78,2151.12,2172,367,100,1,1805,367,409.14,990.43,1,24,406.921707303865,-0.0223418023627164,0.000243788186554134,-0.00000287807874896855,0.0000000114940540139128,-0.0000000000144246414584883,406.329051278026,0.0172142181780446,-0.00000427647546568214,-0.0000000524339075575236,-0.000000000992081005942432,0.00000000000311695291045245
5400,5465,2022-11-03 03:00:00,2022-11-03 04:00:00,2022-11-03 06:00:00,2022-11-03 07:00:00,114.14,1954.13,1972,364,100,1,1608,364,409.46,991,2,24,402.397377981609,-0.0153366787437681,0.000247107705969489,-0.00000251495072103508,0.00000000947579096198126,-0.000000000011335837654367,407.283329843874,0.0145885000896002,0.000037668205657201,-0.000000909232737602806,0.00000000336062406602063,-0.00000000000334079285429469
5401,5466,2022-11-03 04:00:00,2022-11-03 05:00:00,2022-11-03 07:00:00,2022-11-03 08:00:00,131.96,2275.06,2296,488,100,1,1808,488,412.11,990.83,1,24,410.029558547486,-0.0158335021370618,0.000137572411629088,-0.00000185480211164313,0.0000000075328175735676,-0.00000000000918299767578368,410.201483652015,0.0049403443135026,0.000248953919475441,-0.00000271813477895143,0.00000000977869496194458,-0.000000000011355089853844
5402,5467,2022-11-03 05:00:00,2022-11-03 06:00:00,2022-11-03 08:00:00,2022-11-03 09:00:00,149.51,2559.61,2581,694,100,1,1887,694,412.29,991.8,2,24,406.499757346229,-0.00913698663926817,0.0000684012092321362,-0.00000131404677467676,0.00000000640413278512503,-0.00000000000883239902783589,410.195779576256,0.00266418086936064,0.000299502654575235,-0.00000286714915445672,0.00000000950805458143127,-0.0000000000103374618453908
5403,5468,2022-11-03 06:00:00,2022-11-03 07:00:00,2022-11-03 09:00:00,2022-11-03 10:00:00,168.13,2898.56,2925,976,93,1,1949,976,414.41,990.87,1,24,413.63365522271,-0.0253117081801357,0.00035156384877418,-0.00000383261500666259,0.0000000149306057021217,-0.0000000000187499900997906,413.04999783754,0.0208303880351158,-0.0000541257345998806,-0.000000723722227142679,0.00000000391986709750583,-0.00000000000501877631944329
5404,5469,2022-11-03 07:00:00,2022-11-03 08:00:00,2022-11-03 10:00:00,2022-11-03 11:00:00,171.59,2937.59,2964,1021,100,1,1943,1021,412.25,991.04,2,24,407.856888113179,-0.0163655994166659,0.000184708837392362,-0.00000221516216696189,0.00000000906933921332224,-0.0000000000114591961490718,410.389563255877,0.00943227930887922,0.000107294159173893,-0.0000013039665983361,0.00000000440061615406984,-0.00000000000450918272980618
5405,5470,2022-11-03 08:00:00,2022-11-03 09:00:00,2022-11-03 11:00:00,2022-11-03 12:00:00,184.08,3173.52,3202,1000,100,1,2202,1000,412.48,990.99,1,24,413.393883058252,-0.0300146033308924,0.000403410461121947,-0.00000456010321935098,0.0000000185972903180836,-0.0000000000244747440932896,411.394796901243,0.0152904118610618,-0.000134663044842782,0.000000449294344042172,-0.000000000517463825961299,0.000000000000279771886618952
5406,5471,2022-11-03 09:00:00,2022-11-03 10:00:00,2022-11-03 12:00:00,2022-11-03 13:00:00,178.99,3064.27,3092,1015,100,1,2077,1015,411.27,990.99,2,24,407.011659585611,-0.0181274282138944,0.000203294543580099,-0.00000213586010547574,0.00000000827031153022031,-0.0000000000100846911565398,409.277218746383,0.0165956524019968,-0.0000176039588008741,-0.000000474171488733094,0.00000000189707487783706,-0.00000000000157877722888957
5407,5472,2022-11-03 10:00:00,2022-11-03 11:00:00,2022-11-03 13:00:00,2022-11-03 14:00:00,196.07,3380.29,3412,1096,100,1,2316,1096,413.15,990.8,1,24,412.127010343885,-0.029293750288905,0.000423507870045626,-0.00000451496989700773,0.0000000176175439715276,-0.0000000000225279048670109,410.539504235206,0.0144548046202478,-0.0000154903046241354,-0.000000189282759246132,0.000000000740233303546296,-0.000000000000398616786920211
5408,5473,2022-11-03 11:00:00,2022-11-03 12:00:00,2022-11-03 14:00:00,2022-11-03 15:00:00,193.36,3310.32,3340,1136,100,1,2204,1136,412.64,991.21,2,24,406.86378781459,-0.0010826476372336,-0.000106000420386657,0.0000000553327515270932,0.00000000149612121416841,-0.00000000000247229645204947,409.7982357379,0.0146305006163767,0.0001026214495707,-0.00000128776523767141,0.00000000409689077236369,-0.00000000000372154541350606
5409,5474,2022-11-03 12:00:00,2022-11-03 13:00:00,2022-11-03 15:00:00,2022-11-03 16:00:00,205.11,3536.02,3575,1111,100,1,2464,1111,415.47,989.14,1,24,412.559629620936,-0.0138164056817516,0.0000931290547046701,-0.00000204539591761482,0.00000000979862419650526,-0.0000000000135049056385807,412.312601860343,0.0171326264974788,0.0000688511201369834,-0.00000130098120728948,0.00000000526578219584273,-0.00000000000635894954001646
5410,5475,2022-11-03 13:00:00,2022-11-03 14:00:00,2022-11-03 16:00:00,2022-11-03 17:00:00,203.68,3487.04,3522,1242,100,1,2280,1242,414.52,990.19,2,24,409.585148947895,-0.0192421726226123,0.000260814632229595,-0.00000266008771717496,0.0000000101700367289089,-0.0000000000125712149742061,412.149621548058,0.00702833812279054,0.000256927381405452,-0.00000283990761546268,0.0000000104136295177436,-0.0000000000125169128402138
5411,5476,2022-11-03 14:00:00,2022-11-03 15:00:00,2022-11-03 17:00:00,2022-11-03 18:00:00,244.07,4207.82,4250,1451,100,1,2799,1451,413.12,990.18,1,24,413.01457372981,-0.025578531262823,0.000317927690589322,-0.00000357822564681131,0.0000000143455044974921,-0.0000000000184896768242569,411.255041285953,0.0146871359214397,-0.0000409979253483021,-0.0000000751007108140088,0.000000000158579482925967,0.000000000000823382949466509
5412,5477,2022-11-03 15:00:00,2022-11-03 16:00:00,2022-11-03 18:00:00,2022-11-03 19:00:00,210.59,3605.28,3637,1281,100,1,2356,1281,415.51,991.16,2,24,409.652126973858,-0.0167582466968437,0.000189298156060755,-0.00000190843753131039,0.00000000712486351028168,-0.00000000000827983879020018,413.008359153769,0.01349531359164,0.00016175497988205,-0.00000212562399276276,0.00000000793248405722313,-0.00000000000941589739538342
5413,5478,2022-11-03 16:00:00,2022-11-03 17:00:00,2022-11-03 19:00:00,2022-11-03 20:00:00,220.21,3796.4,3833,1193,100,1,2640,1193,415.61,990.46,1,24,417.572181510952,-0.0140334286894454,-0.0000334660157318166,-0.00000102835091966268,0.00000000635643952078334,-0.00000000000931865237838814,413.727843095199,0.0168107464270949,-0.0000565231571861913,-0.0000000496340518388498,0.000000000434368790397401,-0.0000000000000937755060042489
5414,5479,2022-11-03 17:00:00,2022-11-03 18:00:00,2022-11-03 20:00:00,2022-11-03 21:00:00,190.95,3269.06,3300,1071,100,1,2229,1071,413.18,990.74,2,24,409.76317528007,-0.0287539944008553,0.000319786838808817,-0.00000305493346339946,0.0000000114120927341893,-0.000000000013846758412133,410.850243786956,0.017954310229918,-0.0000313071607158734,-0.000000295623308644478,0.00000000124316011575353,-0.000000000000922732698208945
5415,5480,2022-11-03 18:00:00,2022-11-03 19:00:00,2022-11-03 21:00:00,2022-11-03 22:00:00,202,3482.53,3519,1003,100,1,2516,1003,413.29,989.56,1,24,413.455746429742,-0.0252982865443841,0.000225804808558854,-0.00000258820661415954,0.0000000101940645990519,-0.0000000000126192314581732,411.695894381585,0.00213298573870413,0.000334550967293785,-0.00000365120730773418,0.0000000135406621769584,-0.0000000000165032742897406
5416,5481,2022-11-03 19:00:00,2022-11-03 20:00:00,2022-11-03 22:00:00,2022-11-03 23:00:00,180.97,3098.26,3132,899,100,1,2233,899,411,989.36,2,24,407.072982988941,-0.0237177693762778,0.000308412372322807,-0.00000311195978059518,0.0000000119042598439661,-0.0000000000147728357104843,408.777383732413,0.00802887699395562,0.000234764473186334,-0.0000027531956363077,0.0000000103495431630584,-0.0000000000126158479113782
5417,5482,2022-11-03 20:00:00,2022-11-03 21:00:00,2022-11-03 23:00:00,2022-11-04 00:00:00,193.25,3331.55,3368,960,100,1,2408,960,412.27,989.11,1,24,411.237854673172,-0.0222452850044012,0.000256709789193788,-0.00000332823461285101,0.000000013903271075235,-0.0000000000180976827657603,410.453507448837,0.0137198794756582,0.0000544274009619211,-0.00000115555542402691,0.0000000045356100884221,-0.00000000000520450117564284
5418,5483,2022-11-03 21:00:00,2022-11-03 22:00:00,2022-11-04 00:00:00,2022-11-04 01:00:00,176.32,3018.52,3049,856,100,1,2193,856,411.97,990.05,2,24,406.301925779324,-0.0173969417048304,0.000230808830994843,-0.00000251888014598336,0.0000000101538402457417,-0.0000000000130720765256551,408.915015231065,0.0198741896632482,0.0000509964902872687,-0.00000136509396678043,0.00000000589287289298182,-0.00000000000746660791600314
5419,5484,2022-11-03 22:00:00,2022-11-03 23:00:00,2022-11-04 01:00:00,2022-11-04 02:00:00,171.41,2955.04,2989,739,100,1,2250,739,413.48,988.8,1,24,414.031478041134,-0.0253618617029863,0.000317849930299418,-0.00000371581744674488,0.0000000147903667074877,-0.000000000018796359716255,411.683940817835,0.00989651095261668,0.000131486520617869,-0.00000172223960589651,0.00000000630914666985962,-0.0000000000072215785730925
5420,5485,2022-11-03 23:00:00,2022-11-04 00:00:00,2022-11-04 02:00:00,2022-11-04 03:00:00,163.08,2791.86,2816,674,100,1,2142,674,412.57,991.58,2,24,406.046302521399,-0.020184622990483,0.000283746137181638,-0.00000311705244704322,0.0000000124373495446383,-0.0000000000158201433336513,409.174455847001,0.0102096475118681,0.00020973740685564,-0.00000199851927635027,0.00000000633310002094258,-0.00000000000643664753559074
5421,5486,2022-11-04 00:00:00,2022-11-04 01:00:00,2022-11-04 03:00:00,2022-11-04 04:00:00,156.5,2698.12,2723,597,100,1,2126,597,413.35,990.72,1,24,413.888635471636,-0.0224956812535752,0.000283815897036158,-0.0000036373373540413,0.0000000152042840209634,-0.0000000000200331057105258,411.753061450893,0.0129935367498245,-0.0000473261920700964,0.0000000641622590847416,-0.000000000219497638195589,0.000000000000805946843305036
5422,5487,2022-11-04 01:00:00,2022-11-04 02:00:00,2022-11-04 04:00:00,2022-11-04 05:00:00,139.4,2386.52,2407,547,93,1,1860,547,409.95,991.53,2,24,405.158976769905,-0.0113984140411718,0.0000997900140337988,-0.00000167521549039539,0.00000000764661230150479,-0.0000000000101724799217067,407.604225833481,0.0187569797600891,0.0000682565963720053,-0.00000154438156362719,0.00000000628843784123149,-0.0000000000076408250427509
5423,5488,2022-11-04 02:00:00,2022-11-04 03:00:00,2022-11-04 05:00:00,2022-11-04 06:00:00,144.25,2486.84,2510,510,100,1,2000,510,412.99,990.62,1,24,410.320442718922,-0.0194503074752367,0.000211402583797003,-0.0000029246068867792,0.0000000125222301484256,-0.0000000000164188101593014,410.226517382638,0.0247285744468606,-0.0000948808311314868,0.0000000119343119799842,0.000000000623280568884861,-0.000000000000546567097631274
5424,5489,2022-11-04 03:00:00,2022-11-04 04:00:00,2022-11-04 06:00:00,2022-11-04 07:00:00,138.05,2363.42,2384,549,100,1,1835,549,412.97,991.53,2,24,406.530545034576,-0.0298707424657065,0.000478231646551399,-0.0000043335370700721,0.0000000157862727271554,-0.0000000000192576792770513,410.650168965194,0.0130582680185404,0.000130288379246206,-0.00000170225867578552,0.0000000060329643857867,-0.00000000000664990473241772
5425,5490,2022-11-04 04:00:00,2022-11-04 05:00:00,2022-11-04 07:00:00,2022-11-04 08:00:00,151.52,2612.14,2636,616,100,1,2020,616,415.05,990.79,1,24,413.465070998306,-0.0188330487157448,0.000199758775155099,-0.0000027662484902327,0.0000000120031370518378,-0.0000000000160560579927918,412.782197283041,0.0176853815898405,-0.0000715009564284771,0.000000132128692964097,-0.000000000258663924961368,0.000000000000817313772447442
5426,5491,2022-11-04 05:00:00,2022-11-04 06:00:00,2022-11-04 08:00:00,2022-11-04 09:00:00,135.67,2322.71,2344,482,100,1,1862,482,412.39,990.99,2,24,408.095574961055,-0.0187019730527048,0.000157022905312716,-0.00000188088954084892,0.00000000794814716339974,-0.000000000010265922724798,410.246932189438,0.0148322090053404,0.0000304427975739863,-0.000000764242603847329,0.00000000261850711920924,-0.00000000000226911511579608
5427,5492,2022-11-04 06:00:00,2022-11-04 07:00:00,2022-11-04 09:00:00,2022-11-04 10:00:00,148.58,2561.49,2586,643,100,1,1943,643,412.58,990.38,1,24,412.914207866269,-0.0169253420367038,0.0000809141502534309,-0.0000015451334911282,0.00000000675975128384256,-0.00000000000846205600071062,410.720822081091,0.00228968056355869,0.000280750261812538,-0.00000289375970775504,0.0000000103522231586139,-0.0000000000122106860029525
5428,5493,2022-11-04 07:00:00,2022-11-04 08:00:00,2022-11-04 10:00:00,2022-11-04 11:00:00,173.66,2972.98,2999,1173,100,1,1826,1173,413.72,991.42,2,24,405.908878976276,-0.0132369794459876,0.00015271085145548,-0.00000215192366330479,0.0000000097079658277986,-0.0000000000131842482488044,410.259272983101,0.029683784829597,-0.000172559409340589,0.000000813495906909569,-0.00000000248234089725033,0.00000000000346450379115076
5429,5494,2022-11-04 08:00:00,2022-11-04 09:00:00,2022-11-04 11:00:00,2022-11-04 12:00:00,188.01,3241.36,3275,1093,100,1,2182,1093,415.76,989.75,1,24,415.441340012141,-0.0288121971011257,0.000365360027518176,-0.00000388301068353916,0.000000015150493754637,-0.0000000000192460959168836,413.373713748034,0.0156879348653877,0.0000566704176614119,-0.00000119537833692848,0.00000000476862444957499,-0.00000000000559423434314525
5430,5495,2022-11-04 09:00:00,2022-11-04 10:00:00,2022-11-04 12:00:00,2022-11-04 13:00:00,169.83,2907.45,2934,1085,100,1,1849,1085,415.11,990.94,2,24,409.03798158532,-0.0129360477910916,0.000213207491788983,-0.00000261133984741146,0.0000000106030291170896,-0.0000000000132708442935448,412.458466784999,0.0307180710321898,-0.00023790851485175,0.000000971711342178018,-0.00000000198196752762242,0.00000000000198399466678325
5431,5496,2022-11-04 10:00:00,2022-11-04 11:00:00,2022-11-04 13:00:00,2022-11-04 14:00:00,204.65,3528.22,3561,1092,100,1,2469,1092,416.65,990.86,1,24,415.928975231403,-0.0167700740997344,0.000122788331436132,-0.00000188839792655724,0.00000000822796565072643,-0.0000000000106850027541112,415.242266385827,0.00993049248975481,0.0000335514169926123,-0.0000009498060985133,0.00000000435023733753268,-0.00000000000584515098512842
5432,5497,2022-11-04 11:00:00,2022-11-04 12:00:00,2022-11-04 14:00:00,2022-11-04 15:00:00,201.51,3449.85,3482,1080,100,1,2402,1080,414.36,990.76,2,24,410.407334020894,-0.0237569135446914,0.000306393437801892,-0.00000315110702074407,0.0000000122476361413139,-0.000000000015387301011489,412.445890892718,0.0242730447829786,-0.000204288051325852,0.00000103215993859968,-0.00000000311226511309564,0.0000000000042897927692987
5433,5498,2022-11-04 12:00:00,2022-11-04 13:00:00,2022-11-04 15:00:00,2022-11-04 16:00:00,215.26,3711.05,3749,1036,100,1,2713,1036,413.86,989.85,1,24,414.842518879367,-0.0198461292697264,0.000210793280536682,-0.00000271643065590798,0.0000000109164281077339,-0.0000000000136118752146774,413.010216979811,0.0056859185058133,0.000152844362460432,-0.00000216572512900957,0.00000000880320856440988,-0.0000000000112918691117735
5434,5499,2022-11-04 13:00:00,2022-11-04 14:00:00,2022-11-04 16:00:00,2022-11-04 17:00:00,208.48,3569.16,3605,1091,100,1,2514,1091,412.04,990,2,24,406.669489337668,-0.0206180434029564,0.000247258351876256,-0.00000244333354844013,0.00000000912276298070606,-0.0000000000107920622403385,409.738006304505,0.0196202738900353,-0.0000392217416721362,-0.00000075749474724015,0.00000000446441698026829,-0.00000000000639834741770218
5435,5500,2022-11-04 14:00:00,2022-11-04 15:00:00,2022-11-04 17:00:00,2022-11-04 18:00:00,221.74,3822.83,3862,1167,100,1,2695,1167,412.15,989.91,1,24,412.952047056531,-0.0303664146532644,0.000406051428474029,-0.00000419174533257088,0.0000000159460738824245,-0.0000000000198192479148071,410.550810691614,0.0116036498232374,0.000051496634055576,-0.00000121185421919368,0.00000000515806044283857,-0.00000000000635715243035751
5436,5501,2022-11-04 15:00:00,2022-11-04 16:00:00,2022-11-04 18:00:00,2022-11-04 19:00:00,191.88,3284.98,3316,855,100,1,2461,855,410.57,990.53,2,24,405.248403568721,-0.0249479339229835,0.000422114070385996,-0.00000414124853354975,0.0000000156085961335429,-0.0000000000194809306295074,407.984872428688,0.0170158714220915,0.0000271144875570546,-0.000000861696637042547,0.00000000338347777800593,-0.00000000000366234586335109
5437,5502,2022-11-04 16:00:00,2022-11-04 17:00:00,2022-11-04 19:00:00,2022-11-04 20:00:00,212.82,3668.98,3708,900,100,1,2808,900,411.01,989.47,1,24,410.208371162586,-0.00987337566212149,0.00000381306789211792,-0.00000141066035033501,0.00000000796229711464865,-0.0000000000116515778269317,408.890277368356,0.0165161650375958,-0.0000359602641503798,-0.000000341507787557639,0.0000000020089264755168,-0.00000000000271125077225222
5438,5503,2022-11-04 17:00:00,2022-11-04 18:00:00,2022-11-04 20:00:00,2022-11-04 21:00:00,188.65,3229.72,3261,729,100,1,2532,729,408.51,990.51,2,24,403.469467846671,-0.0233907263707361,0.000291288502129912,-0.00000285932455865813,0.0000000108889055363628,-0.0000000000133991766120467,406.38875699266,0.0189674771692261,0.0000623838681462524,-0.00000169634540794104,0.00000000730000005958379,-0.00000000000924849095010883
5439,5504,2022-11-04 18:00:00,2022-11-04 19:00:00,2022-11-04 21:00:00,2022-11-04 22:00:00,201.94,3481.41,3515,674,100,1,2841,674,409.06,990.41,1,24,408.862996168477,-0.0160980315565415,0.000149044897276223,-0.00000246058429442373,0.0000000109639407195106,-0.000000000014529456063083,407.539274307485,0.00828568439475838,0.0000523265436664689,-0.00000103671058250195,0.0000000044850738078246,-0.00000000000570469529657681
